#x=tau [fm/c]	y=eta	z=az Spin Potential
1.0031999999999999	-9.9	-0.0030896425421893347
1.0031999999999999	-9.7	-0.003414692026454655
1.0031999999999999	-9.5	-0.0037739407662108937
1.0031999999999999	-9.299999999999999	-0.004171018974780405
1.0031999999999999	-9.1	-0.004609905023668681
1.0031999999999999	-8.899999999999999	-0.00509504319268287
1.0031999999999999	-8.7	-0.0056312975312399075
1.0031999999999999	-8.5	-0.006224096160233362
1.0031999999999999	-8.299999999999999	-0.006879436505620753
1.0031999999999999	-8.1	-0.0076039407825375105
1.0031999999999999	-7.8999999999999995	-0.008405017772583798
1.0031999999999999	-7.699999999999999	-0.009290791833483896
1.0031999999999999	-7.5	-0.010270370451370298
1.0031999999999999	-7.299999999999999	-0.011353831036389895
1.0031999999999999	-7.1	-0.012552360967183294
1.0031999999999999	-6.8999999999999995	-0.013878544763459432
1.0031999999999999	-6.699999999999999	-0.015346239024371882
1.0031999999999999	-6.5	-0.016971144210945758
1.0031999999999999	-6.299999999999999	-0.01877071908870422
1.0031999999999999	-6.1	-0.02076457354970679
1.0031999999999999	-5.8999999999999995	-0.022975059993127992
1.0031999999999999	-5.699999999999999	-0.025427018079039288
1.0031999999999999	-5.499999999999999	-0.028149240398680487
1.0031999999999999	-5.299999999999999	-0.031174072486492833
1.0031999999999999	-5.1	-0.034538724958949406
1.0031999999999999	-4.8999999999999995	-0.038286515347765546
1.0031999999999999	-4.699999999999999	-0.04246650641684144
1.0031999999999999	-4.499999999999999	-0.047137300266258814
1.0031999999999999	-4.299999999999999	-0.0523656140556563
1.0031999999999999	-4.1	-0.05823056168176146
1.0031999999999999	-3.8999999999999995	-0.0648244077478242
1.0031999999999999	-3.6999999999999993	-0.07225500274064686
1.0031999999999999	-3.499999999999999	-0.08064627796422336
1.0031999999999999	-3.299999999999999	-0.09014125595041116
1.0031999999999999	-3.0999999999999996	-0.10090132379315388
1.0031999999999999	-2.8999999999999995	-0.11308785136323489
1.0031999999999999	-2.6999999999999993	-0.12689243760787006
1.0031999999999999	-2.499999999999999	-0.14241185002628434
1.0031999999999999	-2.299999999999999	-0.1597586129345122
1.0031999999999999	-2.0999999999999996	-0.1788276261803902
1.0031999999999999	-1.8999999999999986	-0.19923575714070418
1.0031999999999999	-1.6999999999999993	-0.22020350942607972
1.0031999999999999	-1.5	-0.240108910562876
1.0031999999999999	-1.299999999999999	-0.25639035737961435
1.0031999999999999	-1.0999999999999996	-0.2651216162190783
1.0031999999999999	-0.8999999999999986	-0.2614018435013215
1.0031999999999999	-0.6999999999999993	-0.23931055775334578
1.0031999999999999	-0.4999999999999982	-0.19515817040900324
1.0031999999999999	-0.29999999999999893	-0.12854722927620266
1.0031999999999999	-0.09999999999999964	-0.04460837297088171
1.0031999999999999	0.10000000000000142	0.04535591759082051
1.0031999999999999	0.3000000000000007	0.12887710044460768
1.0031999999999999	0.5000000000000018	0.19496814922552055
1.0031999999999999	0.7000000000000011	0.23914271806384135
1.0031999999999999	0.9000000000000004	0.2608597079851149
1.0031999999999999	1.1000000000000014	0.26489584890590945
1.0031999999999999	1.3000000000000007	0.2562575199265262
1.0031999999999999	1.5000000000000018	0.2401143756100884
1.0031999999999999	1.700000000000001	0.220217569306545
1.0031999999999999	1.9000000000000004	0.19931040421869106
1.0031999999999999	2.1000000000000014	0.1788711998614802
1.0031999999999999	2.3000000000000007	0.15979164792693162
1.0031999999999999	2.5000000000000018	0.14244331038315974
1.0031999999999999	2.700000000000001	0.12689339369039976
1.0031999999999999	2.9000000000000004	0.113100785424343
1.0031999999999999	3.1000000000000014	0.10090435043846245
1.0031999999999999	3.3000000000000007	0.090144166571118
1.0031999999999999	3.5000000000000018	0.0806472847202955
1.0031999999999999	3.700000000000001	0.07225503977429856
1.0031999999999999	3.9000000000000004	0.06482415470090118
1.0031999999999999	4.100000000000001	0.05823022820752598
1.0031999999999999	4.300000000000001	0.052365208132283216
1.0031999999999999	4.500000000000002	0.04713676699585014
1.0031999999999999	4.700000000000001	0.04246642663777145
1.0031999999999999	4.9	0.03828605749361588
1.0031999999999999	5.100000000000001	0.03453856008619186
1.0031999999999999	5.300000000000001	0.03117381567728336
1.0031999999999999	5.500000000000002	0.028149020965471293
1.0031999999999999	5.700000000000001	0.02542695922316011
1.0031999999999999	5.9	0.022974882629803413
1.0031999999999999	6.1	0.02076452340246445
1.0031999999999999	6.3000000000000025	0.018770616390295564
1.0031999999999999	6.500000000000002	0.016971065976252687
1.0031999999999999	6.700000000000001	0.015346208047667108
1.0031999999999999	6.9	0.013878475168961108
1.0031999999999999	7.1	0.012552345078972453
1.0031999999999999	7.3000000000000025	0.011353785913772778
1.0031999999999999	7.500000000000002	0.010270338285565277
1.0031999999999999	7.700000000000001	0.009290774552543886
1.0031999999999999	7.9	0.00840498552627378
1.0031999999999999	8.1	0.007603935470085612
1.0031999999999999	8.300000000000002	0.006879413189973015
1.0031999999999999	8.500000000000002	0.006224080857162808
1.0031999999999999	8.700000000000001	0.005631286842690538
1.0031999999999999	8.9	0.005095026151212367
1.0031999999999999	9.100000000000003	0.004609903538883849
1.0031999999999999	9.300000000000002	0.004171005656980519
1.0031999999999999	9.500000000000002	0.0037739407663093015
1.0031999999999999	9.700000000000001	0.003414692026580908
1.0031999999999999	9.9	0.0030896425423314173
1.0031999999999999	10.100000000000003	0.002795575362922274
1.0064	-10.1	-0.002791136092315617
1.0064	-9.9	-0.003084736661924262
1.0064	-9.7	-0.003409272178817833
1.0064	-9.5	-0.0037679539343703234
1.0064	-9.299999999999999	-0.0041644062160482685
1.0064	-9.1	-0.00460260154645666
1.0064	-8.899999999999999	-0.0050869779071264385
1.0064	-8.7	-0.005622392369604413
1.0064	-8.5	-0.006214265507836709
1.0064	-8.299999999999999	-0.006868586645518518
1.0064	-8.1	-0.007591969291307793
1.0064	-7.8999999999999995	-0.008391813092019609
1.0064	-7.699999999999999	-0.00927623268413037
1.0064	-7.5	-0.010254325630691159
1.0064	-7.299999999999999	-0.011336159247305033
1.0064	-7.1	-0.012532910786483435
1.0064	-6.8999999999999995	-0.013857155705589087
1.0064	-6.699999999999999	-0.01532274186833479
1.0064	-6.5	-0.016945363803744506
1.0064	-6.299999999999999	-0.018742476788105224
1.0064	-6.1	-0.020733691384300167
1.0064	-5.8999999999999995	-0.022941368797474833
1.0064	-5.699999999999999	-0.025390363439700532
1.0064	-5.499999999999999	-0.028109498896632376
1.0064	-5.299999999999999	-0.03113116497297883
1.0064	-5.1	-0.03449263942397025
1.0064	-4.8999999999999995	-0.03823733921462986
1.0064	-4.699999999999999	-0.042414456261544047
1.0064	-4.499999999999999	-0.04708277991606004
1.0064	-4.299999999999999	-0.052309262432131756
1.0064	-4.1	-0.058173331343875694
1.0064	-3.8999999999999995	-0.0647676522353795
1.0064	-3.6999999999999993	-0.07220057227870548
1.0064	-3.499999999999999	-0.0805966462338143
1.0064	-3.299999999999999	-0.09009964020201666
1.0064	-3.0999999999999996	-0.10087183929071003
1.0064	-2.8999999999999995	-0.11307563083918311
1.0064	-2.6999999999999993	-0.12690383602844355
1.0064	-2.499999999999999	-0.14245439060778536
1.0064	-2.299999999999999	-0.1598412099992723
1.0064	-2.0999999999999996	-0.17896031011921001
1.0064	-1.8999999999999986	-0.19942905135419234
1.0064	-1.6999999999999993	-0.2204679080167047
1.0064	-1.5	-0.24045182173729446
1.0064	-1.299999999999999	-0.25681381303876233
1.0064	-1.0999999999999996	-0.2656158266682836
1.0064	-0.8999999999999986	-0.26194078900629464
1.0064	-0.6999999999999993	-0.23984449239023628
1.0064	-0.4999999999999982	-0.195620420217474
1.0064	-0.29999999999999893	-0.12886383635201937
1.0064	-0.09999999999999964	-0.04471986845837612
1.0064	0.10000000000000142	0.04547033007083819
1.0064	0.3000000000000007	0.1291949947101201
1.0064	0.5000000000000018	0.19542931317535941
1.0064	0.7000000000000011	0.2396759584970452
1.0064	0.9000000000000004	0.26139641115709084
1.0064	1.1000000000000014	0.26538939235666215
1.0064	1.3000000000000007	0.2566805831357026
1.0064	1.5000000000000018	0.24045758012399096
1.0064	1.700000000000001	0.2204820352293492
1.0064	1.9000000000000004	0.19950405591391202
1.0064	2.1000000000000014	0.1790040313909953
1.0064	2.3000000000000007	0.15987435688624319
1.0064	2.5000000000000018	0.1424859309329934
1.0064	2.700000000000001	0.1269047938760374
1.0064	2.9000000000000004	0.11308858877840483
1.0064	3.1000000000000014	0.10087486885842446
1.0064	3.3000000000000007	0.09010255363310077
1.0064	3.5000000000000018	0.08059765081079433
1.0064	3.700000000000001	0.07220060923219904
1.0064	3.9000000000000004	0.06476739492293672
1.0064	4.100000000000001	0.05817299522047519
1.0064	4.300000000000001	0.0523088532840477
1.0064	4.500000000000002	0.047082242702688945
1.0064	4.700000000000001	0.04241437589259342
1.0064	4.9	0.038236877930396165
1.0064	5.100000000000001	0.034492473303793715
1.0064	5.300000000000001	0.031130906220764656
1.0064	5.500000000000002	0.028109277836525077
1.0064	5.700000000000001	0.02539030414745853
1.0064	5.9	0.02294119019661455
1.0064	6.1	0.02073364092237525
1.0064	6.3000000000000025	0.018742373445246752
1.0064	6.500000000000002	0.016945285148543352
1.0064	6.700000000000001	0.015322710725130221
1.0064	6.9	0.013857085807070468
1.0064	7.1	0.012532894845069099
1.0064	7.3000000000000025	0.011336113973598001
1.0064	7.500000000000002	0.010254293387984417
1.0064	7.700000000000001	0.009276215361869995
1.0064	7.9	0.008391780795904075
1.0064	8.1	0.007591963974447203
1.0064	8.300000000000002	0.006868563310477163
1.0064	8.500000000000002	0.00621425020074734
1.0064	8.700000000000001	0.005622381678263112
1.0064	8.9	0.0050869608605399325
1.0064	9.100000000000003	0.004602600069548366
1.0064	9.300000000000002	0.004164392968482074
1.0064	9.500000000000002	0.0037679539343779466
1.0064	9.700000000000001	0.0034092721788885846
1.0064	9.9	0.0030847366620671782
1.0064	10.100000000000003	0.0027911360923675043
1.0128	-10.1	-0.002782320610259586
1.0128	-9.9	-0.0030749944936402174
1.0128	-9.7	-0.00339850933069441
1.0128	-9.5	-0.003756065150246597
1.0128	-9.299999999999999	-0.004151274453851764
1.0128	-9.1	-0.004588098138639621
1.0128	-8.899999999999999	-0.005070961672354921
1.0128	-8.7	-0.005604708273539293
1.0128	-8.5	-0.0061947435289368335
1.0128	-8.299999999999999	-0.006847040669724089
1.0128	-8.1	-0.007568195912016633
1.0128	-7.8999999999999995	-0.008365590758391198
1.0128	-7.699999999999999	-0.009247320535586617
1.0128	-7.5	-0.010222463094277996
1.0128	-7.299999999999999	-0.011301065695496541
1.0128	-7.1	-0.012494285472033084
1.0128	-6.8999999999999995	-0.013814679871757647
1.0128	-6.699999999999999	-0.015276079394729723
1.0128	-6.5	-0.016894166771674404
1.0128	-6.299999999999999	-0.01868639033002217
1.0128	-6.1	-0.020672361942476444
1.0128	-5.8999999999999995	-0.0228744602940903
1.0128	-5.699999999999999	-0.025317569081181233
1.0128	-5.499999999999999	-0.028030573481493955
1.0128	-5.299999999999999	-0.03104595128927395
1.0128	-5.1	-0.03440111374803421
1.0128	-4.8999999999999995	-0.038139675653635845
1.0128	-4.699999999999999	-0.04231108589705685
1.0128	-4.499999999999999	-0.04697450672871304
1.0128	-4.299999999999999	-0.052197358671623895
1.0128	-4.1	-0.058059694387635176
1.0128	-3.8999999999999995	-0.06465497911257728
1.0128	-3.6999999999999993	-0.07209255097968685
1.0128	-3.499999999999999	-0.08049820929210798
1.0128	-3.299999999999999	-0.0900172050188321
1.0128	-3.0999999999999996	-0.10081361710051881
1.0128	-2.8999999999999995	-0.11305186570440337
1.0128	-2.6999999999999993	-0.12692721405022744
1.0128	-2.499999999999999	-0.14253993231901194
1.0128	-2.299999999999999	-0.16000671514598544
1.0128	-2.0999999999999996	-0.17922580877978173
1.0128	-1.8999999999999986	-0.19981555970787668
1.0128	-1.6999999999999993	-0.2209963884392931
1.0128	-1.5	-0.24113707739945262
1.0128	-1.299999999999999	-0.2576599214226306
1.0128	-1.0999999999999996	-0.26660325670682755
1.0128	-0.8999999999999986	-0.2630175924292836
1.0128	-0.6999999999999993	-0.24091130190386642
1.0128	-0.4999999999999982	-0.19654402880569413
1.0128	-0.29999999999999893	-0.129496455219771
1.0128	-0.09999999999999964	-0.044942651503420764
1.0128	0.10000000000000142	0.045698944053588236
1.0128	0.3000000000000007	0.1298301866125542
1.0128	0.5000000000000018	0.19635074907722902
1.0128	0.7000000000000011	0.24074138025197178
1.0128	0.9000000000000004	0.26246873200934023
1.0128	1.1000000000000014	0.26637549090847196
1.0128	1.3000000000000007	0.2575259080965672
1.0128	1.5000000000000018	0.24114342344856637
1.0128	1.700000000000001	0.22101065017635052
1.0128	1.9000000000000004	0.1998912784880596
1.0128	2.1000000000000014	0.1792698246495092
1.0128	2.3000000000000007	0.16004008537972314
1.0128	2.5000000000000018	0.14257163225514916
1.0128	2.700000000000001	0.1269281754249717
1.0128	2.9000000000000004	0.11306487135956611
1.0128	3.1000000000000014	0.10081665253166663
1.0128	3.3000000000000007	0.09002012408857903
1.0128	3.5000000000000018	0.08049920951722357
1.0128	3.700000000000001	0.07209258777309653
1.0128	3.9000000000000004	0.064654713247292
1.0128	4.100000000000001	0.058059352950460774
1.0128	4.300000000000001	0.05219694305531777
1.0128	4.500000000000002	0.04697396161507231
1.0128	4.700000000000001	0.04231100434620056
1.0128	4.9	0.03813920750823619
1.0128	5.100000000000001	0.034400945136951896
1.0128	5.300000000000001	0.031045688657177252
1.0128	5.500000000000002	0.028030349177685307
1.0128	5.700000000000001	0.025317508918922246
1.0128	5.9	0.022874279228939334
1.0128	6.1	0.020672310854549993
1.0128	6.3000000000000025	0.018686285705151986
1.0128	6.500000000000002	0.016894087280597617
1.0128	6.700000000000001	0.01527604792056235
1.0128	6.9	0.013814609369288963
1.0128	7.1	0.012494269424986998
1.0128	7.3000000000000025	0.011301020121782914
1.0128	7.500000000000002	0.010222430698944001
1.0128	7.700000000000001	0.009247303131330202
1.0128	7.9	0.008365558363468717
1.0128	8.1	0.007568190586401263
1.0128	8.300000000000002	0.006847017296258647
1.0128	8.500000000000002	0.006194728213669133
1.0128	8.700000000000001	0.005604697576438247
1.0128	8.9	0.005070944616728185
1.0128	9.100000000000003	0.004588096677401141
1.0128	9.300000000000002	0.004151261346393173
1.0128	9.500000000000002	0.003756065150419119
1.0128	9.700000000000001	0.003398509330683629
1.0128	9.9	0.003074994493521636
1.0128	10.100000000000003	0.0027823206103983486
1.0255999999999998	-10.1	-0.002764936459171594
1.0255999999999998	-9.9	-0.003055782531314911
1.0255999999999998	-9.7	-0.0033772843982489325
1.0255999999999998	-9.5	-0.003732619781276418
1.0255999999999998	-9.299999999999999	-0.004125377866780721
1.0255999999999998	-9.1	-0.004559496583422041
1.0255999999999998	-8.899999999999999	-0.005039376694991216
1.0255999999999998	-8.7	-0.005569834115969531
1.0255999999999998	-8.5	-0.006156244876518652
1.0255999999999998	-8.299999999999999	-0.006804550461778338
1.0255999999999998	-8.1	-0.007521312974712313
1.0255999999999998	-7.8999999999999995	-0.00831387812087284
1.0255999999999998	-7.699999999999999	-0.009190303128277077
1.0255999999999998	-7.5	-0.010159626948053266
1.0255999999999998	-7.299999999999999	-0.011231857260575696
1.0255999999999998	-7.1	-0.0124181114804625
1.0255999999999998	-6.8999999999999995	-0.013730911490885985
1.0255999999999998	-6.699999999999999	-0.015184053488532917
1.0255999999999998	-6.5	-0.01679319687028734
1.0255999999999998	-6.299999999999999	-0.01857577618860916
1.0255999999999998	-6.1	-0.02055140581985535
1.0255999999999998	-5.8999999999999995	-0.022742498902231238
1.0255999999999998	-5.699999999999999	-0.025173996852814608
1.0255999999999998	-5.499999999999999	-0.02787490649400573
1.0255999999999998	-5.299999999999999	-0.03087787945737665
1.0255999999999998	-5.1	-0.03422059088875908
1.0255999999999998	-4.8999999999999995	-0.037947047203216705
1.0255999999999998	-4.699999999999999	-0.04210720604004253
1.0255999999999998	-4.499999999999999	-0.04676096916985646
1.0255999999999998	-4.299999999999999	-0.051976686129635685
1.0255999999999998	-4.1	-0.057835651404546086
1.0255999999999998	-3.8999999999999995	-0.06443292045198293
1.0255999999999998	-3.6999999999999993	-0.07187980383772588
1.0255999999999998	-3.499999999999999	-0.08030458062084818
1.0255999999999998	-3.299999999999999	-0.08985546255112571
1.0255999999999998	-3.0999999999999996	-0.10070010760343609
1.0255999999999998	-2.8999999999999995	-0.11300699330390443
1.0255999999999998	-2.6999999999999993	-0.12697625742461272
1.0255999999999998	-2.499999999999999	-0.14271283085762826
1.0255999999999998	-2.299999999999999	-0.16033895486034938
1.0255999999999998	-2.0999999999999996	-0.17975732910297695
1.0255999999999998	-1.8999999999999986	-0.20058827236949514
1.0255999999999998	-1.6999999999999993	-0.2220521159025845
1.0255999999999998	-1.5	-0.24250537279140572
1.0255999999999998	-1.299999999999999	-0.2593489916956407
1.0255999999999998	-1.0999999999999996	-0.2685742279145144
1.0255999999999998	-0.8999999999999986	-0.26516692517756946
1.0255999999999998	-0.6999999999999993	-0.24304075153426183
1.0255999999999998	-0.4999999999999982	-0.19838773702262463
1.0255999999999998	-0.29999999999999893	-0.130759347041324
1.0255999999999998	-0.09999999999999964	-0.04538739797046992
1.0255999999999998	0.10000000000000142	0.04615534019925142
1.0255999999999998	0.3000000000000007	0.1310982191213565
1.0255999999999998	0.5000000000000018	0.1981901082639822
1.0255999999999998	0.7000000000000011	0.24286805697338104
1.0255999999999998	0.9000000000000004	0.2646091080415552
1.0255999999999998	1.1000000000000014	0.26834380901137384
1.0255999999999998	1.3000000000000007	0.2592134173301272
1.0255999999999998	1.5000000000000018	0.24251289794739778
1.0255999999999998	1.700000000000001	0.22206664613080393
1.0255999999999998	1.9000000000000004	0.2006654166298393
1.0255999999999998	2.1000000000000014	0.17980193187578591
1.0255999999999998	2.3000000000000007	0.1603727700493524
1.0255999999999998	2.5000000000000018	0.14274484874792318
1.0255999999999998	2.700000000000001	0.12697722584255502
1.0255999999999998	2.9000000000000004	0.11302009424072901
1.0255999999999998	3.1000000000000014	0.10070315483591538
1.0255999999999998	3.3000000000000007	0.08985839296980143
1.0255999999999998	3.5000000000000018	0.080305572165294
1.0255999999999998	3.700000000000001	0.07187984031181172
1.0255999999999998	3.9000000000000004	0.06443263739340462
1.0255999999999998	4.100000000000001	0.05783529927894538
1.0255999999999998	4.300000000000001	0.051976257502780544
1.0255999999999998	4.500000000000002	0.04676040820012172
1.0255999999999998	4.700000000000001	0.042107122117061115
1.0255999999999998	4.9	0.037946565332623146
1.0255999999999998	5.100000000000001	0.03422041731165944
1.0255999999999998	5.300000000000001	0.030877609090109014
1.0255999999999998	5.500000000000002	0.02787467574267944
1.0255999999999998	5.700000000000001	0.02517393496121887
1.0255999999999998	5.9	0.022742312950833475
1.0255999999999998	6.1	0.02055135349309023
1.0255999999999998	6.3000000000000025	0.018575669026704822
1.0255999999999998	6.500000000000002	0.01679311572756871
1.0255999999999998	6.700000000000001	0.015184021360403187
1.0255999999999998	6.9	0.013730839796413673
1.0255999999999998	7.1	0.012418095225117592
1.0255999999999998	7.3000000000000025	0.011231811095328885
1.0255999999999998	7.500000000000002	0.010159594252041415
1.0255999999999998	7.700000000000001	0.009190285562485141
1.0255999999999998	7.9	0.00831384553149187
1.0255999999999998	8.1	0.007521307631892192
1.0255999999999998	8.300000000000002	0.006804527012839956
1.0255999999999998	8.500000000000002	0.006156229544517426
1.0255999999999998	8.700000000000001	0.005569823407105914
1.0255999999999998	8.9	0.005039359626528456
1.0255999999999998	9.100000000000003	0.0045594951531273496
1.0255999999999998	9.300000000000002	0.004125365036348471
1.0255999999999998	9.500000000000002	0.003732619781427791
1.0255999999999998	9.700000000000001	0.003377284398290932
1.0255999999999998	9.9	0.0030557825312550004
1.0255999999999998	10.100000000000003	0.00276493645902858
1.0512	-10.1	-0.002731114199082828
1.0512	-9.9	-0.0030184025517317106
1.0512	-9.7	-0.003335987241773609
1.0512	-9.5	-0.003687002211044202
1.0512	-9.299999999999999	-0.004074990999049721
1.0512	-9.1	-0.004503846672075827
1.0512	-8.899999999999999	-0.00497792181952088
1.0512	-8.7	-0.005501979286912931
1.0512	-8.5	-0.006081337594822059
1.0512	-8.299999999999999	-0.006721876424987274
1.0512	-8.1	-0.007430091467844351
1.0512	-7.8999999999999995	-0.008213258725100165
1.0512	-7.699999999999999	-0.00907936123108596
1.0512	-7.5	-0.010037362162072945
1.0512	-7.299999999999999	-0.011097192077301064
1.0512	-7.1	-0.012269890971586475
1.0512	-6.8999999999999995	-0.013567911364962588
1.0512	-6.699999999999999	-0.015004982503109153
1.0512	-6.5	-0.016596718163073215
1.0512	-6.299999999999999	-0.018360525867475493
1.0512	-6.1	-0.020316024618265805
1.0512	-5.8999999999999995	-0.022485694592274393
1.0512	-5.699999999999999	-0.024894589489348997
1.0512	-5.499999999999999	-0.02757195361821479
1.0512	-5.299999999999999	-0.03055077818569301
1.0512	-5.1	-0.033869254468532194
1.0512	-4.8999999999999995	-0.037572156711815026
1.0512	-4.699999999999999	-0.041710440187285376
1.0512	-4.499999999999999	-0.04634546163121898
1.0512	-4.299999999999999	-0.05154739969129908
1.0512	-4.1	-0.05739999997136297
1.0512	-3.8999999999999995	-0.06400146326211816
1.0512	-3.6999999999999993	-0.07146700817912778
1.0512	-3.499999999999999	-0.07992983709134253
1.0512	-3.299999999999999	-0.0895440485018527
1.0512	-3.0999999999999996	-0.1004844250207869
1.0512	-2.8999999999999995	-0.11292752677678769
1.0512	-2.6999999999999993	-0.1270832040048841
1.0512	-2.499999999999999	-0.14306567735839726
1.0512	-2.299999999999999	-0.16100823561743138
1.0512	-2.0999999999999996	-0.18082245621005164
1.0512	-1.8999999999999986	-0.2021326012274185
1.0512	-1.6999999999999993	-0.22415889054731028
1.0512	-1.5	-0.2452334852434074
1.0512	-1.299999999999999	-0.26271504345456065
1.0512	-1.0999999999999996	-0.272501185202175
1.0512	-0.8999999999999986	-0.2694490793592249
1.0512	-0.6999999999999993	-0.24728350913209202
1.0512	-0.4999999999999982	-0.20206154315950342
1.0512	-0.29999999999999893	-0.13327601931830269
1.0512	-0.09999999999999964	-0.04627370600253174
1.0512	0.10000000000000142	0.04706489880438965
1.0512	0.3000000000000007	0.13362515124571048
1.0512	0.5000000000000018	0.201855203359428
1.0512	0.7000000000000011	0.24710527927579032
1.0512	0.9000000000000004	0.26887338277973294
1.0512	1.1000000000000014	0.2722654982323084
1.0512	1.3000000000000007	0.26257636945271984
1.0512	1.5000000000000018	0.24524338259637227
1.0512	1.700000000000001	0.2241739555466543
1.0512	1.9000000000000004	0.20221258470830014
1.0512	2.1000000000000014	0.18086822393515067
1.0512	2.3000000000000007	0.16104293400448494
1.0512	2.5000000000000018	0.14309832635344777
1.0512	2.700000000000001	0.12708418647073716
1.0512	2.9000000000000004	0.11294081775669046
1.0512	3.1000000000000014	0.10048749615269917
1.0512	3.3000000000000007	0.0895470019038223
1.0512	3.5000000000000018	0.07993081134997186
1.0512	3.700000000000001	0.0714670440173679
1.0512	3.9000000000000004	0.0640011454642369
1.0512	4.100000000000001	0.05739962623252478
1.0512	4.300000000000001	0.05154694475562016
1.0512	4.500000000000002	0.04634486874095015
1.0512	4.700000000000001	0.04171035148882459
1.0512	4.9	0.037571647387559005
1.0512	5.100000000000001	0.0338690710227219
1.0512	5.300000000000001	0.030550492446846617
1.0512	5.500000000000002	0.02757171012756744
1.0512	5.700000000000001	0.02489452418084901
1.0512	5.9	0.022485499031721975
1.0512	6.1	0.020315969864210203
1.0512	6.3000000000000025	0.018360413734673144
1.0512	6.500000000000002	0.016596633793570948
1.0512	6.700000000000001	0.015004949097471956
1.0512	6.9	0.013567837347106473
1.0512	7.1	0.01226987431102993
1.0512	7.3000000000000025	0.011097144761133715
1.0512	7.500000000000002	0.010037328882050387
1.0512	7.700000000000001	0.009079343351616986
1.0512	7.9	0.00821322575871953
1.0512	8.1	0.007430086091651174
1.0512	8.300000000000002	0.006721852829779226
1.0512	8.500000000000002	0.006081322227878162
1.0512	8.700000000000001	0.0055019685535912044
1.0512	8.9	0.0049779047452596465
1.0512	9.100000000000003	0.00450384530244273
1.0512	9.300000000000002	0.004074978711881574
1.0512	9.500000000000002	0.0036870022120940754
1.0512	9.700000000000001	0.0033359872422329814
1.0512	9.9	0.003018402551355547
1.0512	10.100000000000003	0.0027311141984235347
1.1023999999999998	-10.1	-0.002666954336457848
1.1023999999999998	-9.9	-0.002947487290180262
1.1023999999999998	-9.7	-0.003257637839725382
1.1023999999999998	-9.5	-0.003600455424455232
1.1023999999999998	-9.299999999999999	-0.003979395889614118
1.1023999999999998	-9.1	-0.004398266493708065
1.1023999999999998	-8.899999999999999	-0.004861327989469024
1.1023999999999998	-8.7	-0.005373242725963722
1.1023999999999998	-8.5	-0.005939220119702693
1.1023999999999998	-8.299999999999999	-0.006565022508711972
1.1023999999999998	-8.1	-0.0072570194708682515
1.1023999999999998	-7.8999999999999995	-0.008022354604544132
1.1023999999999998	-7.699999999999999	-0.008868869988773152
1.1023999999999998	-7.5	-0.009805384779842816
1.1023999999999998	-7.299999999999999	-0.010841682904865715
1.1023999999999998	-7.1	-0.011988657070302975
1.1023999999999998	-6.8999999999999995	-0.013258627742867237
1.1023999999999998	-6.699999999999999	-0.014665196568931397
1.1023999999999998	-6.5	-0.01622389021742772
1.1023999999999998	-6.299999999999999	-0.01795206440115656
1.1023999999999998	-6.1	-0.019869346388827994
1.1023999999999998	-5.8999999999999995	-0.021998344055569632
1.1023999999999998	-5.699999999999999	-0.024364324643637292
1.1023999999999998	-5.499999999999999	-0.02699698672657974
1.1023999999999998	-5.299999999999999	-0.029929971578888204
1.1023999999999998	-5.1	-0.03320246050055931
1.1023999999999998	-4.8999999999999995	-0.036860707250748644
1.1023999999999998	-4.699999999999999	-0.04095758970472133
1.1023999999999998	-4.499999999999999	-0.045557285814918025
1.1023999999999998	-4.299999999999999	-0.050733525467659094
1.1023999999999998	-4.1	-0.056574835319834885
1.1023999999999998	-3.8999999999999995	-0.06318557550087409
1.1023999999999998	-3.6999999999999993	-0.07068864210431945
1.1023999999999998	-3.499999999999999	-0.07922694775986112
1.1023999999999998	-3.299999999999999	-0.08896623288079317
1.1023999999999998	-3.0999999999999996	-0.100095403804337
1.1023999999999998	-2.8999999999999995	-0.11280706541651644
1.1023999999999998	-2.6999999999999993	-0.12733035708729926
1.1023999999999998	-2.499999999999999	-0.1437979596252847
1.1023999999999998	-2.299999999999999	-0.1623650853781191
1.1023999999999998	-2.0999999999999996	-0.18296095117717673
1.1023999999999998	-1.8999999999999986	-0.20521768970336118
1.1023999999999998	-1.6999999999999993	-0.22835552352358482
1.1023999999999998	-1.5	-0.2506585867319032
1.1023999999999998	-1.299999999999999	-0.2694024250750287
1.1023999999999998	-1.0999999999999996	-0.280299357335731
1.1023999999999998	-0.8999999999999986	-0.27795167649764996
1.1023999999999998	-0.6999999999999993	-0.25570845044775997
1.1023999999999998	-0.4999999999999982	-0.2093579012005427
1.1023999999999998	-0.29999999999999893	-0.13827496579393553
1.1023999999999998	-0.09999999999999964	-0.048034287268140165
1.1023999999999998	0.10000000000000142	0.04887178701978197
1.1023999999999998	0.3000000000000007	0.1386445317225027
1.1023999999999998	0.5000000000000018	0.20913409911385575
1.1023999999999998	0.7000000000000011	0.25551919249663074
1.1023999999999998	0.9000000000000004	0.2773403582967178
1.1023999999999998	1.1000000000000014	0.2800532767795716
1.1023999999999998	1.3000000000000007	0.26925763567272587
1.1023999999999998	1.5000000000000018	0.2506732762370556
1.1023999999999998	1.700000000000001	0.2283716494108299
1.1023999999999998	1.9000000000000004	0.20530330567748772
1.1023999999999998	2.1000000000000014	0.18300901577688447
1.1023999999999998	2.3000000000000007	0.1624015251198939
